2026-02-19 14:43:41,595 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User test_user logged in successfully.
2026-02-19 15:04:02,850 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:04:02,912 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:04:02,912 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:04:03,145 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User test_user logged in successfully.
2026-02-19 15:04:03,145 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User test_user logged in successfully.
2026-02-19 15:04:03,701 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:04:03,701 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:04:03,701 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:04:03,875 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User test_user logged in successfully.
2026-02-19 15:04:03,875 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User test_user logged in successfully.
2026-02-19 15:04:03,875 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User test_user logged in successfully.
2026-02-19 15:05:35,321 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:05:35,375 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:05:35,375 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:05:35,579 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User test_user logged in successfully.
2026-02-19 15:05:35,579 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User test_user logged in successfully.
2026-02-19 15:05:35,775 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:05:35,775 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:05:35,775 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:05:35,943 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User test_user logged in successfully.
2026-02-19 15:05:35,943 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User test_user logged in successfully.
2026-02-19 15:05:35,943 | INFO | app | 127.0.0.1 | http://localhost/auth/login | User test_user logged in successfully.
2026-02-19 15:12:29,515 | INFO | app | None | None | Mall Billing System startup
2026-02-19 15:12:29,559 | INFO | app | None | None | Mall Billing System startup
